\\Hourly Demand Report,,,
\\Created at 2025-01-31 07:30:15,,,
\\For 2024,,,
Date,Hour,Market Demand,Ontario Demand
18/11/2024,7,18298,15055
18/11/2024,8,19295,16416
18/11/2024,9,19148,16397
18/11/2024,10,18294,15872
18/11/2024,11,17712,15541
18/11/2024,12,17528,15328
18/11/2024,13,17891,15575
18/11/2024,14,17554,15630
18/11/2024,15,18055,16215
18/11/2024,16,18843,16978
18/11/2024,17,18975,17641
18/11/2024,18,19516,18186
18/11/2024,19,19259,17892
18/11/2024,20,19132,17598
18/11/2024,21,19166,17268
18/11/2024,22,18590,16469
18/11/2024,23,17811,15479
18/11/2024,24,16955,14370
19/11/2024,1,16319,13778
19/11/2024,2,16052,13405
19/11/2024,3,15998,13182
19/11/2024,4,16217,13113
19/11/2024,5,16344,13289
19/11/2024,6,17074,13950
19/11/2024,7,17769,15041
19/11/2024,8,18475,16272
19/11/2024,9,18751,16506
19/11/2024,10,18540,16208
19/11/2024,11,18681,16205
19/11/2024,12,18686,16293
19/11/2024,13,18639,16309
19/11/2024,14,18976,16658
19/11/2024,15,19209,17118
19/11/2024,16,19554,17464
19/11/2024,17,20466,18007
19/11/2024,18,21025,18382
19/11/2024,19,19918,17712
19/11/2024,20,20026,17508
19/11/2024,21,19504,17108
19/11/2024,22,19152,16369
19/11/2024,23,18208,15483
19/11/2024,24,17008,14376
20/11/2024,1,16507,13874
20/11/2024,2,16269,13492
20/11/2024,3,15731,13206
20/11/2024,4,15592,13080
20/11/2024,5,15634,13149
20/11/2024,6,16581,13745
20/11/2024,7,17412,15011
20/11/2024,8,18373,16241
20/11/2024,9,18865,16716
20/11/2024,10,18553,16803
20/11/2024,11,18916,16996
20/11/2024,12,19086,17245
20/11/2024,13,18929,17107
20/11/2024,14,19112,17249
20/11/2024,15,18747,16883
20/11/2024,16,19065,17010
20/11/2024,17,19759,17395
20/11/2024,18,20496,17788
20/11/2024,19,19893,17216
20/11/2024,20,19913,17114
20/11/2024,21,19520,16823
20/11/2024,22,18816,16184
20/11/2024,23,18128,15495
20/11/2024,24,17332,14629
21/11/2024,1,17029,14058
21/11/2024,2,16324,13578
21/11/2024,3,16398,13462
21/11/2024,4,16754,13563
21/11/2024,5,16740,13538
21/11/2024,6,17054,13890
21/11/2024,7,18457,15425
21/11/2024,8,19837,17091
21/11/2024,9,19154,17275
21/11/2024,10,19181,17335
21/11/2024,11,19059,17457
21/11/2024,12,18785,17325
21/11/2024,13,18924,17440
21/11/2024,14,18878,17513
21/11/2024,15,18862,17546
21/11/2024,16,19055,17762
21/11/2024,17,19606,18212
21/11/2024,18,20528,18626
21/11/2024,19,20015,18264
21/11/2024,20,19989,17797
21/11/2024,21,19896,17430
21/11/2024,22,19035,16720
21/11/2024,23,18004,15764
21/11/2024,24,17450,14783
22/11/2024,1,16951,14355
22/11/2024,2,16615,13720
22/11/2024,3,16719,13520
22/11/2024,4,16460,13463
22/11/2024,5,16761,13602
22/11/2024,6,17210,13949
22/11/2024,7,18257,14995
22/11/2024,8,19269,16194
22/11/2024,9,20030,16779
22/11/2024,10,19961,16970
22/11/2024,11,20147,17048
22/11/2024,12,20218,17117
22/11/2024,13,20495,17156
22/11/2024,14,20402,17128
22/11/2024,15,20295,17114
22/11/2024,16,20251,17146
22/11/2024,17,20843,17554
22/11/2024,18,21174,17926
22/11/2024,19,20878,17530
22/11/2024,20,20630,17217
22/11/2024,21,20200,16872
22/11/2024,22,19263,16441
22/11/2024,23,18540,15768
22/11/2024,24,17616,15071
23/11/2024,1,17079,14423
23/11/2024,2,16246,13713
23/11/2024,3,16396,13547
23/11/2024,4,16488,13458
23/11/2024,5,16717,13528
23/11/2024,6,16806,13543
23/11/2024,7,17000,14137
23/11/2024,8,18079,14763
23/11/2024,9,18356,15272
23/11/2024,10,18521,15584
23/11/2024,11,18855,15870
23/11/2024,12,18857,15967
23/11/2024,13,18813,16093
23/11/2024,14,18877,16121
23/11/2024,15,18650,16071
23/11/2024,16,19036,16431
23/11/2024,17,19702,16870
23/11/2024,18,19881,17485
23/11/2024,19,19483,16879
23/11/2024,20,19458,16609
23/11/2024,21,18704,16113
23/11/2024,22,17963,15645
23/11/2024,23,17237,15000
23/11/2024,24,16797,14499
24/11/2024,1,16173,13972
24/11/2024,2,15711,13635
24/11/2024,3,15765,13518
24/11/2024,4,15784,13381
24/11/2024,5,15944,13412
24/11/2024,6,16101,13617
24/11/2024,7,16369,13987
24/11/2024,8,16603,14469
24/11/2024,9,16756,14963
24/11/2024,10,17078,15450
24/11/2024,11,17309,15763
24/11/2024,12,17203,15764
24/11/2024,13,17629,15969
24/11/2024,14,17508,16052
24/11/2024,15,17710,16272
24/11/2024,16,18151,16548
24/11/2024,17,19420,17264
24/11/2024,18,20487,18181
24/11/2024,19,20011,17969
24/11/2024,20,19595,17630
24/11/2024,21,19201,17172
24/11/2024,22,17922,16479
24/11/2024,23,17440,15811
24/11/2024,24,16819,15097
25/11/2024,1,16280,14504
25/11/2024,2,16153,14044
25/11/2024,3,15908,13818
25/11/2024,4,16106,13800
25/11/2024,5,16338,14037
25/11/2024,6,17157,14606
25/11/2024,7,18300,15715
25/11/2024,8,19714,17058
25/11/2024,9,19897,17571
25/11/2024,10,19293,17146
25/11/2024,11,19384,17196
25/11/2024,12,19402,17266
25/11/2024,13,19325,17370
25/11/2024,14,19531,17620
25/11/2024,15,19737,17909
25/11/2024,16,20613,18255
25/11/2024,17,21322,18810
25/11/2024,18,21796,19260
25/11/2024,19,21312,18665
25/11/2024,20,21359,18483
25/11/2024,21,20680,18115
25/11/2024,22,19581,17289
25/11/2024,23,18562,16392
25/11/2024,24,17611,15459
26/11/2024,1,16908,14387
26/11/2024,2,16917,14198
26/11/2024,3,16946,13873
26/11/2024,4,16745,13741
26/11/2024,5,17041,14018
26/11/2024,6,17297,14338
26/11/2024,7,18565,15483
26/11/2024,8,19847,16811
26/11/2024,9,19844,17251
26/11/2024,10,19553,17292
26/11/2024,11,19774,17169
26/11/2024,12,19438,17043
26/11/2024,13,19162,16708
26/11/2024,14,18803,16644
26/11/2024,15,18924,16720
26/11/2024,16,19345,17100
26/11/2024,17,20707,17902
26/11/2024,18,21522,18481
26/11/2024,19,21348,18101
26/11/2024,20,20879,17927
26/11/2024,21,20479,17617
26/11/2024,22,19835,16873
26/11/2024,23,19133,16017
26/11/2024,24,18620,15241
27/11/2024,1,17967,14618
27/11/2024,2,17406,14200
27/11/2024,3,16979,14011
27/11/2024,4,17100,14102
27/11/2024,5,16930,14336
27/11/2024,6,17460,14663
27/11/2024,7,18239,15873
27/11/2024,8,19576,17181
27/11/2024,9,19657,17410
27/11/2024,10,19171,16862
27/11/2024,11,18699,16741
27/11/2024,12,18732,16519
27/11/2024,13,18559,16125
27/11/2024,14,18596,16332
27/11/2024,15,19022,16907
27/11/2024,16,19500,17539
27/11/2024,17,20922,18459
27/11/2024,18,21981,19213
27/11/2024,19,21414,18757
27/11/2024,20,21160,18613
27/11/2024,21,20463,17986
27/11/2024,22,19793,17402
27/11/2024,23,18633,16503
27/11/2024,24,17672,15465
28/11/2024,1,16787,14863
28/11/2024,2,16530,14417
28/11/2024,3,16431,14200
28/11/2024,4,16439,14146
28/11/2024,5,16512,14346
28/11/2024,6,16980,14968
28/11/2024,7,17822,16137
28/11/2024,8,19102,17474
28/11/2024,9,19308,17865
28/11/2024,10,19752,18024
28/11/2024,11,19851,17992
28/11/2024,12,19473,17407
28/11/2024,13,19551,17465
28/11/2024,14,19515,17422
28/11/2024,15,19760,17761
28/11/2024,16,20057,17969
28/11/2024,17,20641,18503
28/11/2024,18,21333,19077
28/11/2024,19,21168,18807
28/11/2024,20,20614,18697
28/11/2024,21,19839,18100
28/11/2024,22,19224,17473
28/11/2024,23,18321,16512
28/11/2024,24,17465,15623
29/11/2024,1,17039,14935
29/11/2024,2,16968,14518
29/11/2024,3,17171,14469
29/11/2024,4,17329,14429
29/11/2024,5,17593,14693
29/11/2024,6,17746,15142
29/11/2024,7,18723,16127
29/11/2024,8,19738,17382
29/11/2024,9,19796,17713
29/11/2024,10,19244,17710
29/11/2024,11,18981,17420
29/11/2024,12,19343,17547
29/11/2024,13,19644,17565
29/11/2024,14,19479,17515
29/11/2024,15,19754,17868
29/11/2024,16,19991,18014
29/11/2024,17,20510,18629
29/11/2024,18,21469,19181
29/11/2024,19,21003,18584
29/11/2024,20,21515,18373
29/11/2024,21,20952,18042
29/11/2024,22,20285,17392
29/11/2024,23,19037,16512
29/11/2024,24,18500,15730
30/11/2024,1,17579,15052
30/11/2024,2,17252,14544
30/11/2024,3,17011,14395
30/11/2024,4,17245,14367
30/11/2024,5,17530,14476
30/11/2024,6,17571,14628
30/11/2024,7,18174,15158
30/11/2024,8,18738,15720
30/11/2024,9,19193,16376
30/11/2024,10,19608,17021
30/11/2024,11,19493,17256
30/11/2024,12,19614,17511
30/11/2024,13,19601,17571
30/11/2024,14,19780,17462
30/11/2024,15,19904,17499
30/11/2024,16,19974,17766
30/11/2024,17,20935,18380
30/11/2024,18,20992,18919
30/11/2024,19,20775,18376
30/11/2024,20,20785,17836
30/11/2024,21,20176,17353
30/11/2024,22,19640,17003
30/11/2024,23,19610,16614
30/11/2024,24,18657,15748
1/12/2024,1,18192,15188
1/12/2024,2,17756,14730
1/12/2024,3,17252,14403
1/12/2024,4,16996,14324
1/12/2024,5,17280,14465
1/12/2024,6,17695,14654
1/12/2024,7,17853,15095
1/12/2024,8,18905,15791
1/12/2024,9,19263,16310
1/12/2024,10,19507,16780
1/12/2024,11,19398,16861
1/12/2024,12,19476,16826
1/12/2024,13,19568,16941
1/12/2024,14,19508,17291
1/12/2024,15,19625,17666
1/12/2024,16,19763,17906
1/12/2024,17,20808,18698
1/12/2024,18,21802,19406
1/12/2024,19,21657,19150
1/12/2024,20,21259,18675
1/12/2024,21,21115,18272
1/12/2024,22,20553,17590
1/12/2024,23,19387,16710
1/12/2024,24,18692,15827
2/12/2024,1,18286,15338
2/12/2024,2,17892,15033
2/12/2024,3,17524,14735
2/12/2024,4,17443,14748
2/12/2024,5,17626,14987
2/12/2024,6,18410,15555
2/12/2024,7,19619,16894
2/12/2024,8,21458,18406
2/12/2024,9,21735,18819
2/12/2024,10,21489,18660
2/12/2024,11,21045,18277
2/12/2024,12,20829,18041
2/12/2024,13,20831,17929
2/12/2024,14,20998,18307
2/12/2024,15,21283,18580
2/12/2024,16,21484,18946
2/12/2024,17,21647,19607
2/12/2024,18,22140,20161
2/12/2024,19,21948,19627
2/12/2024,20,21779,19429
2/12/2024,21,21458,18944
2/12/2024,22,21094,18208
2/12/2024,23,20078,17134
2/12/2024,24,18980,16145
3/12/2024,1,18342,15417
3/12/2024,2,17956,14906
3/12/2024,3,17649,14742
3/12/2024,4,17896,14778
3/12/2024,5,18121,14972
3/12/2024,6,18175,15423
3/12/2024,7,19577,16708
3/12/2024,8,21308,18241
3/12/2024,9,21191,18462
3/12/2024,10,20823,18266
3/12/2024,11,20600,17791
3/12/2024,12,20050,17318
3/12/2024,13,20130,17172
3/12/2024,14,20521,17704
3/12/2024,15,20880,18043
3/12/2024,16,21098,18546
3/12/2024,17,22064,19371
3/12/2024,18,22439,20080
3/12/2024,19,21978,19543
3/12/2024,20,21869,19286
3/12/2024,21,21706,18942
3/12/2024,22,21212,18229
3/12/2024,23,19970,17079
3/12/2024,24,18702,16064
4/12/2024,1,18375,15355
4/12/2024,2,17951,14983
4/12/2024,3,17412,14695
4/12/2024,4,17671,14693
4/12/2024,5,17802,14854
4/12/2024,6,18192,15418
4/12/2024,7,19020,16374
4/12/2024,8,20682,17889
4/12/2024,9,21626,18518
4/12/2024,10,22324,18953
4/12/2024,11,22473,19111
4/12/2024,12,22274,19268
4/12/2024,13,22053,19352
4/12/2024,14,22085,19515
4/12/2024,15,21930,19164
4/12/2024,16,22228,19151
4/12/2024,17,23188,19956
4/12/2024,18,23011,20074
4/12/2024,19,22559,19555
4/12/2024,20,22781,19453
4/12/2024,21,22395,19147
4/12/2024,22,21529,18489
4/12/2024,23,19971,17409
4/12/2024,24,18943,16373
5/12/2024,1,18292,15715
5/12/2024,2,17884,15192
5/12/2024,3,17872,15077
5/12/2024,4,18211,15123
5/12/2024,5,18258,15097
5/12/2024,6,18773,15622
5/12/2024,7,19853,16913
5/12/2024,8,21278,17950
5/12/2024,9,21626,18261
5/12/2024,10,21457,18357
5/12/2024,11,21450,18365
5/12/2024,12,21586,18401
5/12/2024,13,21413,18356
5/12/2024,14,21828,18772
5/12/2024,15,21701,18891
5/12/2024,16,22315,19145
5/12/2024,17,23045,19760
5/12/2024,18,23330,20239
5/12/2024,19,23455,20132
5/12/2024,20,23181,19987
5/12/2024,21,22894,19675
5/12/2024,22,22276,19070
5/12/2024,23,21056,18030
5/12/2024,24,20204,17206
6/12/2024,1,19065,16309
6/12/2024,2,18470,15810
6/12/2024,3,18424,15725
6/12/2024,4,18426,15650
6/12/2024,5,18514,15721
6/12/2024,6,19248,16336
6/12/2024,7,20379,17578
6/12/2024,8,22106,19007
6/12/2024,9,22116,19344
6/12/2024,10,21649,19260
6/12/2024,11,21733,19320
6/12/2024,12,22035,19380
6/12/2024,13,21579,19140
6/12/2024,14,21855,19202
6/12/2024,15,21534,19249
6/12/2024,16,22394,19715
6/12/2024,17,23163,20248
6/12/2024,18,23451,20595
6/12/2024,19,23123,20013
6/12/2024,20,22691,19697
6/12/2024,21,22170,19291
6/12/2024,22,21599,18851
6/12/2024,23,20433,18016
6/12/2024,24,19257,17006
7/12/2024,1,19030,16236
7/12/2024,2,18585,15799
7/12/2024,3,18342,15449
7/12/2024,4,18161,15402
7/12/2024,5,18297,15560
7/12/2024,6,18252,15762
7/12/2024,7,18642,16293
7/12/2024,8,19440,16948
7/12/2024,9,19724,17533
7/12/2024,10,20677,18248
7/12/2024,11,20851,18371
7/12/2024,12,20493,18271
7/12/2024,13,20805,18281
7/12/2024,14,20847,18276
7/12/2024,15,20990,18519
7/12/2024,16,20909,18501
7/12/2024,17,21529,18843
7/12/2024,18,22050,19251
7/12/2024,19,21825,18795
7/12/2024,20,21530,18466
7/12/2024,21,20563,17861
7/12/2024,22,20046,17406
7/12/2024,23,19402,16661
7/12/2024,24,18782,15813
8/12/2024,1,17820,14971
8/12/2024,2,17432,14501
8/12/2024,3,17519,14393
8/12/2024,4,16940,14189
8/12/2024,5,17260,14127
8/12/2024,6,17484,14223
8/12/2024,7,17975,14757
8/12/2024,8,18399,15355
8/12/2024,9,18502,15810
8/12/2024,10,18971,16632
8/12/2024,11,19176,16757
8/12/2024,12,19432,16956
8/12/2024,13,19243,16822
8/12/2024,14,19252,16922
8/12/2024,15,19234,17329
8/12/2024,16,19403,17677
8/12/2024,17,19978,18555
8/12/2024,18,20836,19273
8/12/2024,19,20491,18771
8/12/2024,20,20022,18438
8/12/2024,21,20021,18038
8/12/2024,22,19807,17283
8/12/2024,23,18863,16308
8/12/2024,24,17693,15407
9/12/2024,1,17028,14812
9/12/2024,2,16752,14577
9/12/2024,3,16850,14325
9/12/2024,4,17092,14402
9/12/2024,5,17445,14649
9/12/2024,6,18603,15403
9/12/2024,7,19749,16630
9/12/2024,8,21045,18019
9/12/2024,9,21799,18832
9/12/2024,10,21762,19044
9/12/2024,11,21630,19348
9/12/2024,12,21480,19576
9/12/2024,13,21122,19662
9/12/2024,14,21117,19691
9/12/2024,15,20895,19693
9/12/2024,16,21287,19731
9/12/2024,17,21684,20218
9/12/2024,18,21970,20604
9/12/2024,19,21348,19948
9/12/2024,20,21016,19416
9/12/2024,21,21027,18832
9/12/2024,22,20290,18121
9/12/2024,23,19311,17114
9/12/2024,24,18379,16163
10/12/2024,1,17422,15391
10/12/2024,2,16971,14898
10/12/2024,3,16961,14695
10/12/2024,4,17249,14769
10/12/2024,5,17442,14812
10/12/2024,6,18164,15450
10/12/2024,7,19452,16707
10/12/2024,8,20530,18107
10/12/2024,9,20324,18276
10/12/2024,10,20331,18327
10/12/2024,11,20290,18433
10/12/2024,12,20281,18312
10/12/2024,13,20263,18062
10/12/2024,14,20434,18111
10/12/2024,15,20424,18218
10/12/2024,16,20426,18388
10/12/2024,17,21128,19046
10/12/2024,18,22062,19773
10/12/2024,19,21328,19309
10/12/2024,20,20842,19066
10/12/2024,21,20258,18575
10/12/2024,22,19406,17825
10/12/2024,23,18513,16777
10/12/2024,24,17707,15745
11/12/2024,1,17073,14910
11/12/2024,2,16640,14529
11/12/2024,3,16469,14382
11/12/2024,4,16433,14309
11/12/2024,5,16470,14380
11/12/2024,6,16972,14993
11/12/2024,7,18834,16259
11/12/2024,8,20402,17626
11/12/2024,9,20457,18046
11/12/2024,10,20548,18113
11/12/2024,11,20453,18186
11/12/2024,12,20428,18209
11/12/2024,13,20716,18176
11/12/2024,14,20606,18262
11/12/2024,15,20650,18284
11/12/2024,16,20628,18561
11/12/2024,17,21098,19268
11/12/2024,18,22039,19744
11/12/2024,19,22067,19518
11/12/2024,20,21645,19158
11/12/2024,21,21369,18873
11/12/2024,22,20889,18233
11/12/2024,23,19811,17284
11/12/2024,24,19379,16505
12/12/2024,1,18312,15524
12/12/2024,2,17989,15096
12/12/2024,3,18031,15054
12/12/2024,4,17915,15093
12/12/2024,5,17660,15354
12/12/2024,6,17991,16036
12/12/2024,7,19820,17365
12/12/2024,8,21878,18797
12/12/2024,9,22304,19169
12/12/2024,10,21707,18967
12/12/2024,11,20725,18534
12/12/2024,12,21032,18355
12/12/2024,13,21136,18278
12/12/2024,14,21470,18408
12/12/2024,15,21602,18888
12/12/2024,16,21950,19339
12/12/2024,17,23105,20165
12/12/2024,18,23575,20929
12/12/2024,19,23254,20546
12/12/2024,20,23461,20454
12/12/2024,21,23225,20198
12/12/2024,22,22742,19595
12/12/2024,23,21464,18456
12/12/2024,24,20561,17500
13/12/2024,1,19885,16901
13/12/2024,2,19851,16602
13/12/2024,3,19284,16311
13/12/2024,4,19243,16342
13/12/2024,5,19465,16496
13/12/2024,6,19874,16959
13/12/2024,7,20619,18041
13/12/2024,8,21676,19218
13/12/2024,9,21363,19654
13/12/2024,10,21263,19337
13/12/2024,11,21075,19047
13/12/2024,12,20953,18563
13/12/2024,13,20689,18332
13/12/2024,14,20589,18465
13/12/2024,15,20581,18705
13/12/2024,16,20807,19169
13/12/2024,17,21718,20104
13/12/2024,18,22875,20881
13/12/2024,19,22819,20506
13/12/2024,20,22093,20040
13/12/2024,21,21489,19662
13/12/2024,22,21201,19178
13/12/2024,23,20250,18280
13/12/2024,24,19383,17297
14/12/2024,1,19061,16834
14/12/2024,2,18909,16443
14/12/2024,3,18405,16193
14/12/2024,4,18494,15995
14/12/2024,5,18366,16080
14/12/2024,6,18957,16316
14/12/2024,7,19602,16830
14/12/2024,8,20711,17603
14/12/2024,9,21272,18031
14/12/2024,10,20581,17981
14/12/2024,11,20075,17613
14/12/2024,12,19888,17560
14/12/2024,13,19707,17413
14/12/2024,14,19693,17427
14/12/2024,15,19946,17638
14/12/2024,16,20488,18150
14/12/2024,17,21297,18898
14/12/2024,18,22088,19577
14/12/2024,19,22291,19291
14/12/2024,20,21553,18676
14/12/2024,21,20881,18124
14/12/2024,22,20466,17638
14/12/2024,23,19459,16865
14/12/2024,24,18915,16265
15/12/2024,1,18443,15644
15/12/2024,2,18187,15289
15/12/2024,3,18003,15235
15/12/2024,4,17816,15151
15/12/2024,5,17817,15161
15/12/2024,6,17929,15310
15/12/2024,7,18320,15723
15/12/2024,8,18985,16311
15/12/2024,9,19496,16816
15/12/2024,10,19871,17266
15/12/2024,11,20104,17576
15/12/2024,12,20508,17796
15/12/2024,13,20852,18085
15/12/2024,14,21462,18474
15/12/2024,15,21415,18656
15/12/2024,16,21122,18724
15/12/2024,17,21661,19415
15/12/2024,18,22390,19951
15/12/2024,19,22230,19467
15/12/2024,20,21692,18982
15/12/2024,21,20889,18492
15/12/2024,22,20474,17895
15/12/2024,23,19239,16962
15/12/2024,24,18344,16024
16/12/2024,1,17745,15356
16/12/2024,2,17271,14920
16/12/2024,3,17052,14682
16/12/2024,4,17097,14717
16/12/2024,5,17360,14766
16/12/2024,6,17949,15285
16/12/2024,7,18729,16432
16/12/2024,8,20256,17728
16/12/2024,9,20348,18230
16/12/2024,10,20750,18306
16/12/2024,11,20864,18537
16/12/2024,12,21277,18553
16/12/2024,13,21237,18575
16/12/2024,14,21763,18590
16/12/2024,15,21375,18517
16/12/2024,16,21257,18591
16/12/2024,17,22499,19388
16/12/2024,18,21963,19653
16/12/2024,19,21738,18883
16/12/2024,20,21988,18720
16/12/2024,21,21667,18408
16/12/2024,22,20686,17719
16/12/2024,23,19193,16559
16/12/2024,24,18108,15583
17/12/2024,1,17569,14721
17/12/2024,2,17392,14357
17/12/2024,3,16910,13972
17/12/2024,4,16613,13838
17/12/2024,5,17080,14077
17/12/2024,6,17565,14598
17/12/2024,7,18792,15792
17/12/2024,8,20486,17188
17/12/2024,9,20184,17585
17/12/2024,10,20381,17764
17/12/2024,11,20606,17883
17/12/2024,12,20724,17967
17/12/2024,13,21058,18247
17/12/2024,14,21062,18257
17/12/2024,15,20761,18259
17/12/2024,16,20563,18503
17/12/2024,17,21608,19214
17/12/2024,18,21482,19541
17/12/2024,19,21214,19159
17/12/2024,20,20632,18972
17/12/2024,21,20724,18490
17/12/2024,22,20243,17834
17/12/2024,23,19166,16736
17/12/2024,24,18121,15839
18/12/2024,1,17334,15223
18/12/2024,2,16887,14725
18/12/2024,3,16988,14478
18/12/2024,4,16824,14503
18/12/2024,5,16969,14605
18/12/2024,6,17439,15130
18/12/2024,7,18445,16343
18/12/2024,8,20013,17709
18/12/2024,9,20355,18368
18/12/2024,10,20021,18502
18/12/2024,11,20277,18612
18/12/2024,12,20220,18701
18/12/2024,13,20198,18675
18/12/2024,14,20293,18747
18/12/2024,15,20722,18772
18/12/2024,16,20768,18941
18/12/2024,17,21219,19422
18/12/2024,18,21885,19768
18/12/2024,19,21692,19221
18/12/2024,20,22006,19094
18/12/2024,21,21506,18795
18/12/2024,22,20945,18219
18/12/2024,23,19720,17184
18/12/2024,24,19003,16206
19/12/2024,1,18473,15471
19/12/2024,2,17939,15100
19/12/2024,3,17516,15023
19/12/2024,4,17530,15115
19/12/2024,5,17598,15352
19/12/2024,6,18053,15857
19/12/2024,7,19510,17060
19/12/2024,8,21076,18617
19/12/2024,9,21518,19060
19/12/2024,10,21003,18829
19/12/2024,11,20880,18733
19/12/2024,12,20651,18599
19/12/2024,13,20389,18475
19/12/2024,14,20572,18493
19/12/2024,15,20777,18610
